날짜,회차,좌우,줄수,홀짝
2025-05-19,63,RIGHT,3,ODD
2025-05-19,64,LEFT,3,EVEN
2025-05-19,65,LEFT,3,EVEN
2025-05-19,66,LEFT,3,EVEN
2025-05-19,67,LEFT,4,ODD
2025-05-19,68,LEFT,4,ODD
2025-05-19,70,LEFT,3,EVEN
2025-05-19,71,LEFT,4,ODD
2025-05-19,72,LEFT,4,ODD
2025-05-19,73,LEFT,3,EVEN
2025-05-19,74,LEFT,3,EVEN
2025-05-19,75,LEFT,3,EVEN
2025-05-19,76,LEFT,3,EVEN
2025-05-19,77,LEFT,4,ODD
2025-05-19,78,LEFT,3,EVEN
2025-05-19,79,LEFT,4,ODD
2025-05-19,80,LEFT,4,ODD
2025-05-19,81,LEFT,4,ODD
2025-05-19,82,LEFT,4,ODD
2025-05-19,83,RIGHT,4,EVEN
2025-05-19,84,RIGHT,4,EVEN
2025-05-19,85,LEFT,4,ODD
2025-05-19,86,RIGHT,4,EVEN
2025-05-19,87,RIGHT,4,EVEN
2025-05-19,88,LEFT,4,ODD
2025-05-19,89,RIGHT,4,EVEN
2025-05-19,90,LEFT,4,ODD
2025-05-19,91,LEFT,4,ODD
2025-05-19,92,LEFT,3,EVEN
2025-05-19,93,LEFT,4,ODD
2025-05-19,95,LEFT,4,ODD
2025-05-19,96,RIGHT,4,EVEN
2025-05-19,97,RIGHT,3,ODD
2025-05-19,98,LEFT,4,ODD
2025-05-19,99,LEFT,3,EVEN
2025-05-19,100,LEFT,3,EVEN
2025-05-19,101,RIGHT,4,EVEN
2025-05-19,102,RIGHT,4,EVEN
2025-05-19,103,LEFT,4,ODD
2025-05-19,104,RIGHT,4,EVEN
2025-05-19,105,LEFT,4,ODD
2025-05-19,106,LEFT,3,EVEN
2025-05-19,107,RIGHT,3,ODD
2025-05-19,108,RIGHT,4,EVEN
2025-05-19,109,RIGHT,3,ODD
2025-05-19,110,RIGHT,4,EVEN
2025-05-19,111,LEFT,3,EVEN
2025-05-19,112,LEFT,4,ODD
2025-05-19,113,RIGHT,3,ODD
2025-05-19,114,RIGHT,4,EVEN
2025-05-19,115,RIGHT,4,EVEN
2025-05-19,117,LEFT,3,EVEN
2025-05-19,118,LEFT,3,EVEN
2025-05-19,119,RIGHT,4,EVEN
2025-05-19,120,RIGHT,4,EVEN
2025-05-19,121,RIGHT,3,ODD
2025-05-19,122,RIGHT,4,EVEN
2025-05-19,123,RIGHT,3,ODD
2025-05-19,124,LEFT,4,ODD
2025-05-19,125,LEFT,4,ODD
2025-05-19,126,LEFT,4,ODD
2025-05-19,127,LEFT,4,ODD
2025-05-19,128,RIGHT,4,EVEN
2025-05-19,129,LEFT,4,ODD
2025-05-19,130,RIGHT,4,EVEN
2025-05-19,131,RIGHT,3,ODD
2025-05-19,132,RIGHT,3,ODD
2025-05-19,134,LEFT,4,ODD
2025-05-19,135,LEFT,3,EVEN
2025-05-19,136,RIGHT,3,ODD
2025-05-19,137,LEFT,4,ODD
2025-05-19,138,RIGHT,4,EVEN
2025-05-19,139,LEFT,4,ODD
2025-05-19,140,RIGHT,3,ODD
2025-05-19,141,LEFT,4,ODD
2025-05-19,142,RIGHT,3,ODD
2025-05-19,143,RIGHT,3,ODD
2025-05-19,144,RIGHT,3,ODD
2025-05-19,145,LEFT,4,ODD
2025-05-19,146,RIGHT,4,EVEN
2025-05-19,147,RIGHT,3,ODD
2025-05-19,148,RIGHT,4,EVEN
2025-05-19,149,LEFT,4,ODD
2025-05-19,151,RIGHT,4,EVEN
2025-05-19,152,LEFT,3,EVEN
2025-05-19,153,LEFT,3,EVEN
2025-05-19,154,LEFT,3,EVEN
2025-05-19,155,RIGHT,3,ODD
2025-05-19,156,LEFT,3,EVEN
2025-05-19,157,RIGHT,4,EVEN
2025-05-19,158,LEFT,4,ODD
2025-05-19,159,RIGHT,3,ODD
2025-05-19,160,RIGHT,3,ODD
2025-05-19,161,RIGHT,4,EVEN
2025-05-19,162,RIGHT,4,EVEN
2025-05-19,163,RIGHT,3,ODD
2025-05-19,164,RIGHT,4,EVEN
2025-05-19,165,LEFT,3,EVEN
2025-05-19,166,LEFT,3,EVEN
2025-05-19,167,RIGHT,3,ODD
2025-05-19,169,RIGHT,4,EVEN
2025-05-19,170,LEFT,4,ODD
2025-05-19,171,LEFT,4,ODD
2025-05-19,172,RIGHT,3,ODD
2025-05-19,173,LEFT,3,EVEN
2025-05-19,174,LEFT,4,ODD
2025-05-19,175,LEFT,3,EVEN
2025-05-19,176,LEFT,3,EVEN
2025-05-19,177,RIGHT,3,ODD
2025-05-19,178,RIGHT,4,EVEN
2025-05-19,179,LEFT,3,EVEN
2025-05-19,180,RIGHT,3,ODD
2025-05-19,181,RIGHT,4,EVEN
2025-05-19,182,RIGHT,4,EVEN
2025-05-19,184,RIGHT,3,ODD
2025-05-19,185,LEFT,3,EVEN
2025-05-19,186,RIGHT,3,ODD
2025-05-19,187,LEFT,3,EVEN
2025-05-19,188,RIGHT,3,ODD
2025-05-19,189,RIGHT,4,EVEN
2025-05-19,190,LEFT,3,EVEN
2025-05-19,191,LEFT,4,ODD
2025-05-19,192,RIGHT,4,EVEN
2025-05-19,193,RIGHT,4,EVEN
2025-05-19,194,RIGHT,3,ODD
2025-05-19,195,RIGHT,3,ODD
2025-05-19,196,LEFT,4,ODD
2025-05-19,197,LEFT,3,EVEN
2025-05-19,198,LEFT,4,ODD
2025-05-19,199,LEFT,3,EVEN
2025-05-19,200,LEFT,4,ODD
2025-05-19,202,LEFT,4,ODD
2025-05-19,203,LEFT,3,EVEN
2025-05-19,204,LEFT,3,EVEN
2025-05-19,205,LEFT,4,ODD
2025-05-19,206,LEFT,4,ODD
2025-05-19,207,RIGHT,3,ODD
2025-05-19,208,LEFT,4,ODD
2025-05-19,209,RIGHT,4,EVEN
2025-05-19,210,LEFT,3,EVEN
2025-05-19,211,LEFT,3,EVEN
2025-05-19,212,RIGHT,4,EVEN
2025-05-19,213,LEFT,4,ODD
2025-05-19,214,LEFT,4,ODD
2025-05-19,215,LEFT,4,ODD
2025-05-19,216,RIGHT,4,EVEN
2025-05-19,217,LEFT,4,ODD
2025-05-19,219,RIGHT,4,EVEN
2025-05-19,220,LEFT,4,ODD
2025-05-19,221,RIGHT,3,ODD
2025-05-19,222,LEFT,3,EVEN
2025-05-19,223,LEFT,3,EVEN
2025-05-19,224,LEFT,4,ODD
2025-05-19,225,LEFT,3,EVEN
2025-05-19,226,RIGHT,3,ODD
2025-05-19,227,RIGHT,3,ODD
2025-05-19,228,RIGHT,3,ODD
2025-05-19,229,LEFT,3,EVEN
2025-05-19,230,LEFT,4,ODD
2025-05-19,231,LEFT,4,ODD
2025-05-19,232,RIGHT,3,ODD
2025-05-19,233,LEFT,4,ODD
2025-05-19,234,LEFT,3,EVEN
2025-05-19,235,RIGHT,4,EVEN
2025-05-19,236,LEFT,4,ODD
2025-05-19,238,LEFT,3,EVEN
2025-05-19,239,RIGHT,3,ODD
2025-05-19,240,RIGHT,4,EVEN
2025-05-19,241,RIGHT,3,ODD
2025-05-19,242,LEFT,4,ODD
2025-05-19,243,RIGHT,3,ODD
2025-05-19,244,RIGHT,3,ODD
2025-05-19,245,LEFT,3,EVEN
2025-05-19,246,RIGHT,4,EVEN
2025-05-19,247,LEFT,4,ODD
2025-05-19,248,LEFT,4,ODD
2025-05-19,249,RIGHT,3,ODD
2025-05-19,250,RIGHT,3,ODD
2025-05-19,251,RIGHT,4,EVEN
2025-05-19,252,LEFT,3,EVEN
2025-05-19,254,LEFT,4,ODD
2025-05-19,255,LEFT,4,ODD
2025-05-19,256,RIGHT,4,EVEN
2025-05-19,257,LEFT,3,EVEN
2025-05-19,258,RIGHT,3,ODD
2025-05-19,259,LEFT,4,ODD
2025-05-19,260,LEFT,4,ODD
2025-05-19,261,LEFT,3,EVEN
2025-05-19,262,RIGHT,4,EVEN
2025-05-19,263,LEFT,4,ODD
2025-05-19,264,LEFT,4,ODD
2025-05-19,265,RIGHT,3,ODD
2025-05-19,266,RIGHT,3,ODD
2025-05-19,267,LEFT,3,EVEN
2025-05-19,269,LEFT,3,EVEN
2025-05-19,270,LEFT,4,ODD
2025-05-19,271,RIGHT,3,ODD
2025-05-19,272,LEFT,4,ODD
2025-05-19,273,LEFT,4,ODD
2025-05-19,274,LEFT,3,EVEN
2025-05-19,275,RIGHT,3,ODD
2025-05-19,276,LEFT,3,EVEN
2025-05-19,277,LEFT,4,ODD
2025-05-19,278,LEFT,4,ODD
2025-05-19,279,RIGHT,3,ODD
2025-05-19,280,RIGHT,3,ODD
2025-05-19,281,RIGHT,4,EVEN
2025-05-19,282,LEFT,3,EVEN
2025-05-19,283,LEFT,3,EVEN
2025-05-19,284,LEFT,3,EVEN
2025-05-19,285,RIGHT,4,EVEN
2025-05-19,287,LEFT,4,ODD
2025-05-19,288,RIGHT,3,ODD
2025-05-20,1,RIGHT,4,EVEN
2025-05-20,2,LEFT,3,EVEN
2025-05-20,3,RIGHT,4,EVEN
2025-05-20,4,LEFT,4,ODD
2025-05-20,5,RIGHT,3,ODD
2025-05-20,6,LEFT,3,EVEN
2025-05-20,7,LEFT,3,EVEN
2025-05-20,8,LEFT,4,ODD
2025-05-20,9,LEFT,4,ODD
2025-05-20,10,LEFT,3,EVEN
2025-05-20,11,LEFT,3,EVEN
2025-05-20,12,LEFT,3,EVEN
2025-05-20,13,RIGHT,4,EVEN
2025-05-20,14,RIGHT,4,EVEN
2025-05-20,15,LEFT,4,ODD
2025-05-20,16,RIGHT,4,EVEN
2025-05-20,18,LEFT,4,ODD
2025-05-20,19,LEFT,4,ODD
2025-05-20,20,LEFT,4,ODD
2025-05-20,21,LEFT,3,EVEN
2025-05-20,22,LEFT,3,EVEN
2025-05-20,23,RIGHT,3,ODD
2025-05-20,24,LEFT,3,EVEN
2025-05-20,25,RIGHT,3,ODD
2025-05-20,26,RIGHT,4,EVEN
2025-05-20,27,RIGHT,4,EVEN
2025-05-20,28,RIGHT,4,EVEN
2025-05-20,29,RIGHT,3,ODD
2025-05-20,30,RIGHT,4,EVEN
2025-05-20,31,RIGHT,3,ODD
2025-05-20,32,RIGHT,4,EVEN
2025-05-20,33,LEFT,3,EVEN
2025-05-20,34,LEFT,3,EVEN
2025-05-20,35,RIGHT,4,EVEN
2025-05-20,37,RIGHT,4,EVEN
2025-05-20,38,LEFT,4,ODD
2025-05-20,39,RIGHT,3,ODD
2025-05-20,40,RIGHT,3,ODD
2025-05-20,41,RIGHT,3,ODD
2025-05-20,42,LEFT,4,ODD
2025-05-20,43,RIGHT,3,ODD
2025-05-20,44,LEFT,4,ODD
2025-05-20,45,LEFT,3,EVEN
2025-05-20,46,LEFT,3,EVEN
2025-05-20,47,LEFT,4,ODD
2025-05-20,48,LEFT,4,ODD
2025-05-20,49,LEFT,4,ODD
2025-05-20,50,RIGHT,3,ODD
2025-05-20,51,RIGHT,3,ODD
2025-05-20,52,RIGHT,3,ODD
2025-05-20,54,RIGHT,3,ODD
2025-05-20,55,RIGHT,3,ODD
2025-05-20,56,RIGHT,4,EVEN
2025-05-20,57,RIGHT,3,ODD
2025-05-20,58,LEFT,4,ODD
2025-05-20,59,LEFT,3,EVEN
2025-05-20,60,RIGHT,3,ODD
2025-05-20,61,RIGHT,4,EVEN
2025-05-20,62,LEFT,3,EVEN
2025-05-20,63,RIGHT,3,ODD
2025-05-20,64,LEFT,4,ODD
2025-05-20,65,RIGHT,4,EVEN
2025-05-20,66,RIGHT,4,EVEN
2025-05-20,67,RIGHT,4,EVEN
2025-05-20,68,RIGHT,4,EVEN
2025-05-20,69,RIGHT,3,ODD
2025-05-20,71,RIGHT,4,EVEN
2025-05-20,72,RIGHT,3,ODD
2025-05-20,73,LEFT,4,ODD
2025-05-20,74,LEFT,3,EVEN
2025-05-20,75,RIGHT,4,EVEN
2025-05-20,76,RIGHT,4,EVEN
2025-05-20,77,RIGHT,3,ODD
2025-05-20,78,LEFT,3,EVEN
2025-05-20,79,LEFT,4,ODD
2025-05-20,80,RIGHT,3,ODD
2025-05-20,81,RIGHT,3,ODD
2025-05-20,82,LEFT,3,EVEN
2025-05-20,83,RIGHT,3,ODD
2025-05-20,84,LEFT,3,EVEN
2025-05-20,85,RIGHT,4,EVEN
2025-05-20,86,LEFT,4,ODD
2025-05-20,87,LEFT,3,EVEN
2025-05-20,88,LEFT,3,EVEN
2025-05-20,89,RIGHT,3,ODD
2025-05-20,90,RIGHT,3,ODD
2025-05-20,91,LEFT,3,EVEN
2025-05-20,93,LEFT,3,EVEN
2025-05-20,94,LEFT,4,ODD
2025-05-20,95,LEFT,3,EVEN
2025-05-20,96,LEFT,4,ODD
2025-05-20,97,LEFT,4,ODD
2025-05-20,98,RIGHT,4,EVEN
2025-05-20,99,RIGHT,4,EVEN
2025-05-20,100,RIGHT,3,ODD
2025-05-20,101,RIGHT,4,EVEN
2025-05-20,102,LEFT,4,ODD
2025-05-20,103,RIGHT,4,EVEN
2025-05-20,104,RIGHT,3,ODD
2025-05-20,105,RIGHT,3,ODD
2025-05-20,106,LEFT,3,EVEN
2025-05-20,107,RIGHT,3,ODD
2025-05-20,108,RIGHT,4,EVEN
2025-05-20,109,LEFT,3,EVEN
2025-05-20,110,RIGHT,3,ODD
2025-05-20,111,LEFT,3,EVEN
2025-05-20,113,RIGHT,3,ODD
2025-05-20,114,RIGHT,4,EVEN
2025-05-20,115,LEFT,4,ODD
2025-05-20,116,LEFT,4,ODD
2025-05-20,117,LEFT,4,ODD
2025-05-20,118,LEFT,4,ODD
2025-05-20,119,LEFT,4,ODD
2025-05-20,120,LEFT,4,ODD
2025-05-20,121,RIGHT,4,EVEN
2025-05-20,122,RIGHT,3,ODD
2025-05-20,123,LEFT,3,EVEN
2025-05-20,124,LEFT,4,ODD
2025-05-20,125,LEFT,4,ODD
2025-05-20,126,RIGHT,3,ODD
2025-05-20,127,LEFT,3,EVEN
2025-05-20,128,RIGHT,3,ODD
2025-05-20,129,RIGHT,3,ODD
2025-05-20,130,LEFT,4,ODD
2025-05-20,131,LEFT,3,EVEN
2025-05-20,132,LEFT,3,EVEN
2025-05-20,134,LEFT,3,EVEN
2025-05-20,135,RIGHT,4,EVEN
2025-05-20,136,RIGHT,3,ODD
2025-05-20,137,LEFT,4,ODD
2025-05-20,138,RIGHT,3,ODD
2025-05-20,139,LEFT,3,EVEN
2025-05-20,140,LEFT,3,EVEN
2025-05-20,141,LEFT,4,ODD
2025-05-20,142,LEFT,4,ODD
2025-05-20,143,RIGHT,4,EVEN
2025-05-20,144,RIGHT,3,ODD
2025-05-20,145,RIGHT,4,EVEN
2025-05-20,146,RIGHT,3,ODD
2025-05-20,147,LEFT,3,EVEN
2025-05-20,148,LEFT,3,EVEN
2025-05-20,149,RIGHT,3,ODD
2025-05-20,150,RIGHT,4,EVEN
2025-05-20,151,LEFT,4,ODD
2025-05-20,152,RIGHT,3,ODD
2025-05-20,154,RIGHT,3,ODD
2025-05-20,155,RIGHT,4,EVEN
2025-05-20,156,LEFT,3,EVEN
2025-05-20,157,LEFT,3,EVEN
2025-05-20,158,LEFT,4,ODD
2025-05-20,159,LEFT,4,ODD
2025-05-20,160,RIGHT,3,ODD
2025-05-20,161,LEFT,3,EVEN
2025-05-20,162,LEFT,4,ODD
2025-05-20,163,RIGHT,3,ODD
2025-05-20,164,LEFT,3,EVEN
2025-05-20,165,LEFT,4,ODD
2025-05-20,166,RIGHT,3,ODD
2025-05-20,167,LEFT,4,ODD
2025-05-20,168,LEFT,3,EVEN
2025-05-20,169,RIGHT,3,ODD
2025-05-20,170,LEFT,3,EVEN
2025-05-20,171,LEFT,4,ODD
2025-05-20,172,LEFT,3,EVEN
2025-05-20,173,RIGHT,4,EVEN
2025-05-20,175,RIGHT,3,ODD
2025-05-20,176,RIGHT,4,EVEN
2025-05-20,177,RIGHT,4,EVEN
2025-05-20,178,RIGHT,4,EVEN
2025-05-20,179,LEFT,4,ODD
2025-05-20,180,LEFT,3,EVEN
2025-05-20,181,RIGHT,4,EVEN
2025-05-20,182,LEFT,4,ODD
2025-05-20,183,RIGHT,4,EVEN
2025-05-20,184,LEFT,4,ODD
2025-05-20,185,LEFT,3,EVEN
2025-05-20,186,LEFT,4,ODD
2025-05-20,187,LEFT,3,EVEN
2025-05-20,188,RIGHT,4,EVEN
2025-05-20,189,LEFT,4,ODD
2025-05-20,190,RIGHT,3,ODD
2025-05-20,191,RIGHT,4,EVEN
2025-05-20,192,LEFT,3,EVEN
2025-05-20,193,RIGHT,3,ODD
2025-05-20,194,LEFT,4,ODD
2025-05-20,196,RIGHT,3,ODD
2025-05-20,197,RIGHT,4,EVEN
2025-05-20,198,LEFT,4,ODD
2025-05-20,199,RIGHT,4,EVEN
2025-05-20,200,LEFT,3,EVEN
2025-05-20,201,LEFT,4,ODD
2025-05-20,202,RIGHT,3,ODD
2025-05-20,203,LEFT,3,EVEN
2025-05-20,204,LEFT,4,ODD
2025-05-20,205,LEFT,3,EVEN
2025-05-20,206,LEFT,4,ODD
2025-05-20,207,RIGHT,3,ODD
2025-05-20,208,RIGHT,3,ODD
2025-05-20,209,LEFT,4,ODD
2025-05-20,210,LEFT,4,ODD
2025-05-20,211,LEFT,3,EVEN
2025-05-20,212,RIGHT,4,EVEN
2025-05-20,213,LEFT,4,ODD
2025-05-20,215,LEFT,3,EVEN
2025-05-20,216,LEFT,4,ODD
2025-05-20,217,LEFT,3,EVEN
2025-05-20,218,LEFT,4,ODD
2025-05-20,219,RIGHT,4,EVEN
2025-05-20,220,LEFT,4,ODD
2025-05-20,221,LEFT,3,EVEN
2025-05-20,222,LEFT,4,ODD
2025-05-20,223,RIGHT,4,EVEN
2025-05-20,224,LEFT,3,EVEN
2025-05-20,225,RIGHT,3,ODD
2025-05-20,226,RIGHT,4,EVEN
2025-05-20,227,LEFT,4,ODD
2025-05-20,228,LEFT,3,EVEN
2025-05-20,229,RIGHT,3,ODD
2025-05-20,230,LEFT,3,EVEN
2025-05-20,231,LEFT,4,ODD
2025-05-20,232,LEFT,3,EVEN
2025-05-20,233,LEFT,3,EVEN
2025-05-20,235,RIGHT,3,ODD
2025-05-20,236,RIGHT,4,EVEN
2025-05-20,237,LEFT,3,EVEN
2025-05-20,238,RIGHT,4,EVEN
2025-05-20,239,LEFT,4,ODD
2025-05-20,240,LEFT,3,EVEN
2025-05-20,241,RIGHT,3,ODD
2025-05-20,242,LEFT,3,EVEN
2025-05-20,243,RIGHT,3,ODD
2025-05-20,244,RIGHT,4,EVEN
2025-05-20,245,LEFT,4,ODD
2025-05-20,246,LEFT,4,ODD
2025-05-20,247,RIGHT,3,ODD
2025-05-20,248,RIGHT,3,ODD
2025-05-20,249,LEFT,4,ODD
2025-05-20,250,RIGHT,4,EVEN
2025-05-20,251,RIGHT,3,ODD
2025-05-20,252,LEFT,4,ODD
2025-05-20,253,RIGHT,4,EVEN
2025-05-20,255,LEFT,3,EVEN
2025-05-20,256,LEFT,4,ODD
2025-05-20,257,LEFT,3,EVEN
2025-05-20,258,RIGHT,3,ODD
2025-05-20,259,LEFT,4,ODD
2025-05-20,260,LEFT,4,ODD
2025-05-20,261,LEFT,3,EVEN
2025-05-20,262,RIGHT,3,ODD
2025-05-20,263,RIGHT,4,EVEN
2025-05-20,264,LEFT,3,EVEN
2025-05-20,265,RIGHT,3,ODD
2025-05-20,266,RIGHT,4,EVEN
2025-05-20,267,LEFT,4,ODD
2025-05-20,268,RIGHT,4,EVEN
2025-05-20,269,LEFT,3,EVEN
2025-05-20,270,LEFT,3,EVEN
2025-05-20,271,RIGHT,4,EVEN
2025-05-20,272,RIGHT,3,ODD
2025-05-20,273,LEFT,4,ODD
2025-05-20,274,RIGHT,4,EVEN
2025-05-20,275,RIGHT,4,EVEN
2025-05-20,277,LEFT,3,EVEN
2025-05-20,278,RIGHT,3,ODD
2025-05-20,279,RIGHT,4,EVEN
2025-05-20,280,LEFT,4,ODD
2025-05-20,281,LEFT,3,EVEN
2025-05-20,282,RIGHT,4,EVEN
2025-05-20,283,RIGHT,4,EVEN
2025-05-20,284,RIGHT,3,ODD
2025-05-20,285,RIGHT,3,ODD
2025-05-20,286,RIGHT,3,ODD
2025-05-20,287,LEFT,3,EVEN
2025-05-20,288,LEFT,3,EVEN
2025-05-21,1,LEFT,4,ODD
2025-05-21,2,RIGHT,3,ODD
2025-05-21,3,RIGHT,3,ODD
2025-05-21,4,LEFT,4,ODD
2025-05-21,5,RIGHT,4,EVEN
2025-05-21,6,RIGHT,3,ODD
2025-05-21,7,LEFT,4,ODD
2025-05-21,8,LEFT,4,ODD
2025-05-21,9,LEFT,4,ODD
2025-05-21,10,LEFT,3,EVEN
2025-05-21,11,RIGHT,3,ODD
2025-05-21,13,LEFT,3,EVEN
2025-05-21,14,RIGHT,3,ODD
2025-05-21,15,LEFT,3,EVEN
2025-05-21,16,LEFT,3,EVEN
2025-05-21,17,RIGHT,3,ODD
2025-05-21,18,RIGHT,4,EVEN
2025-05-21,19,RIGHT,4,EVEN
2025-05-21,20,RIGHT,4,EVEN
2025-05-21,21,RIGHT,3,ODD
2025-05-21,22,RIGHT,4,EVEN
2025-05-21,23,LEFT,4,ODD
2025-05-21,24,RIGHT,4,EVEN
2025-05-21,25,LEFT,4,ODD
2025-05-21,26,LEFT,3,EVEN
2025-05-21,27,RIGHT,3,ODD
2025-05-21,28,LEFT,3,EVEN
2025-05-21,29,RIGHT,3,ODD
2025-05-21,30,RIGHT,3,ODD
2025-05-21,32,LEFT,3,EVEN
2025-05-21,33,RIGHT,3,ODD
2025-05-21,34,LEFT,4,ODD
2025-05-21,35,LEFT,3,EVEN
2025-05-21,36,RIGHT,4,EVEN
2025-05-21,37,RIGHT,4,EVEN
2025-05-21,38,LEFT,4,ODD
2025-05-21,39,RIGHT,3,ODD
2025-05-21,40,LEFT,4,ODD
2025-05-21,41,RIGHT,3,ODD
2025-05-21,42,LEFT,4,ODD
2025-05-21,43,LEFT,4,ODD
2025-05-21,44,LEFT,3,EVEN
2025-05-21,45,RIGHT,4,EVEN
2025-05-21,46,LEFT,4,ODD
2025-05-21,47,LEFT,4,ODD
2025-05-21,48,LEFT,3,EVEN
2025-05-21,49,LEFT,4,ODD
2025-05-21,50,RIGHT,3,ODD
2025-05-21,52,RIGHT,4,EVEN
2025-05-21,53,LEFT,3,EVEN
2025-05-21,54,RIGHT,3,ODD
2025-05-21,55,RIGHT,3,ODD
2025-05-21,56,LEFT,3,EVEN
2025-05-21,57,LEFT,3,EVEN
2025-05-21,58,LEFT,4,ODD
2025-05-21,59,RIGHT,3,ODD
2025-05-21,60,LEFT,4,ODD
2025-05-21,61,LEFT,3,EVEN
2025-05-21,62,RIGHT,3,ODD
2025-05-21,63,LEFT,3,EVEN
2025-05-21,64,LEFT,3,EVEN
2025-05-21,65,RIGHT,4,EVEN
2025-05-21,66,RIGHT,3,ODD
2025-05-21,67,LEFT,3,EVEN
2025-05-21,68,RIGHT,4,EVEN
2025-05-21,70,RIGHT,4,EVEN
2025-05-21,71,LEFT,3,EVEN
2025-05-21,72,RIGHT,3,ODD
2025-05-21,73,RIGHT,3,ODD
2025-05-21,74,LEFT,3,EVEN
2025-05-21,76,RIGHT,4,EVEN
2025-05-21,77,LEFT,4,ODD
2025-05-21,78,LEFT,3,EVEN
2025-05-21,79,LEFT,3,EVEN
2025-05-21,80,RIGHT,4,EVEN
2025-05-21,81,RIGHT,3,ODD
2025-05-21,82,RIGHT,4,EVEN
2025-05-21,83,LEFT,4,ODD
2025-05-21,84,RIGHT,3,ODD
2025-05-21,85,RIGHT,3,ODD
2025-05-21,86,LEFT,3,EVEN
2025-05-21,87,LEFT,3,EVEN
2025-05-21,88,RIGHT,4,EVEN
2025-05-21,89,RIGHT,4,EVEN
2025-05-21,90,LEFT,3,EVEN
2025-05-21,91,RIGHT,4,EVEN
2025-05-21,93,LEFT,3,EVEN
2025-05-21,94,LEFT,3,EVEN
2025-05-21,95,LEFT,4,ODD
2025-05-21,96,RIGHT,3,ODD
2025-05-21,97,RIGHT,4,EVEN
2025-05-21,98,RIGHT,4,EVEN
2025-05-21,99,LEFT,3,EVEN
2025-05-21,100,RIGHT,4,EVEN
2025-05-21,101,RIGHT,4,EVEN
2025-05-21,102,RIGHT,3,ODD
2025-05-21,103,RIGHT,3,ODD
2025-05-21,104,LEFT,3,EVEN
2025-05-21,105,LEFT,4,ODD
2025-05-21,106,RIGHT,4,EVEN
2025-05-21,107,LEFT,4,ODD
2025-05-21,108,LEFT,3,EVEN
2025-05-21,109,LEFT,3,EVEN
2025-05-21,110,LEFT,3,EVEN
2025-05-21,111,RIGHT,4,EVEN
2025-05-21,112,RIGHT,3,ODD
2025-05-21,113,LEFT,4,ODD
2025-05-21,114,LEFT,4,ODD
2025-05-21,115,RIGHT,3,ODD
2025-05-21,116,LEFT,3,EVEN
2025-05-21,118,RIGHT,4,EVEN
2025-05-21,119,RIGHT,4,EVEN
2025-05-21,120,LEFT,4,ODD
2025-05-21,121,RIGHT,3,ODD
2025-05-21,122,RIGHT,4,EVEN
2025-05-21,123,RIGHT,4,EVEN
2025-05-21,124,RIGHT,4,EVEN
2025-05-21,125,RIGHT,3,ODD
2025-05-21,126,LEFT,4,ODD
2025-05-21,127,LEFT,4,ODD
2025-05-21,128,RIGHT,4,EVEN
2025-05-21,129,RIGHT,3,ODD
2025-05-21,130,LEFT,3,EVEN
2025-05-21,131,RIGHT,3,ODD
2025-05-21,132,LEFT,4,ODD
2025-05-21,133,RIGHT,4,EVEN
2025-05-21,134,LEFT,3,EVEN
2025-05-21,136,RIGHT,3,ODD
2025-05-21,137,RIGHT,4,EVEN
2025-05-21,138,RIGHT,3,ODD
2025-05-21,139,RIGHT,3,ODD
2025-05-21,140,RIGHT,3,ODD
2025-05-21,141,LEFT,3,EVEN
2025-05-21,142,LEFT,3,EVEN
2025-05-21,143,RIGHT,3,ODD
2025-05-21,144,LEFT,3,EVEN
2025-05-21,145,RIGHT,3,ODD
2025-05-21,146,RIGHT,4,EVEN
2025-05-21,147,LEFT,4,ODD
2025-05-21,148,RIGHT,4,EVEN
2025-05-21,149,LEFT,3,EVEN
2025-05-21,150,LEFT,3,EVEN
2025-05-21,152,LEFT,4,ODD
2025-05-21,153,LEFT,3,EVEN
2025-05-21,154,LEFT,4,ODD
2025-05-21,155,RIGHT,3,ODD
2025-05-21,156,RIGHT,3,ODD
2025-05-21,157,LEFT,3,EVEN
2025-05-21,158,LEFT,3,EVEN
2025-05-21,159,LEFT,3,EVEN
2025-05-21,160,LEFT,4,ODD
2025-05-21,161,LEFT,4,ODD
2025-05-21,162,RIGHT,3,ODD
2025-05-21,163,RIGHT,3,ODD
2025-05-21,164,LEFT,3,EVEN
2025-05-21,165,RIGHT,4,EVEN
2025-05-21,166,RIGHT,4,EVEN
2025-05-21,168,LEFT,4,ODD
2025-05-21,169,RIGHT,4,EVEN
2025-05-21,170,RIGHT,3,ODD
2025-05-21,171,RIGHT,3,ODD
2025-05-21,172,LEFT,3,EVEN
2025-05-21,173,LEFT,3,EVEN
2025-05-21,174,RIGHT,4,EVEN
2025-05-21,175,RIGHT,4,EVEN
2025-05-21,176,RIGHT,3,ODD
2025-05-21,177,RIGHT,3,ODD
2025-05-21,178,LEFT,4,ODD
2025-05-21,179,RIGHT,4,EVEN
2025-05-21,180,LEFT,3,EVEN
2025-05-21,181,RIGHT,3,ODD
2025-05-21,182,RIGHT,4,EVEN
2025-05-21,183,RIGHT,4,EVEN
2025-05-21,184,LEFT,4,ODD
2025-05-21,185,RIGHT,4,EVEN
2025-05-21,186,LEFT,4,ODD
2025-05-21,188,RIGHT,4,EVEN
2025-05-21,189,LEFT,4,ODD
2025-05-21,190,RIGHT,3,ODD
